"Date","flow"
2006-01-01,0.0410753776862465
2006-01-02,0.0413073965533773
2006-01-03,0.0346388368401871
2006-01-04,0.0342523747856384
2006-01-05,0.0353584769735267
2006-01-06,0.0373446585988388
2006-01-07,0.0974770336265769
2006-01-08,0.0986673550345934
2006-01-09,0.0446229214095298
2006-01-10,0.0488793925383735
2006-01-11,0.0619954147127688
2006-01-12,0.129978096732406
2006-01-13,0.0569733979442053
2006-01-14,0.0674839531263731
2006-01-15,0.0754324726690494
2006-01-16,0.0803454208314898
2006-01-17,0.0836329372884529
2006-01-18,0.087165384564363
2006-01-19,0.089888077683631
2006-01-20,0.0894072976528625
2006-01-21,0.0917261746699812
2006-01-22,0.0892673002074056
2006-01-23,0.085970486132931
2006-01-24,0.08465151087877
2006-01-25,0.0872084331068858
2006-01-26,0.0850865988142666
2006-01-27,0.0828726977693976
2006-01-28,0.0857284907446572
2006-01-29,0.0827021041557316
2006-01-30,0.0869778927717805
2006-01-31,0.0893639058050494
2006-02-01,0.0827168105322444
2006-02-02,0.0838258764692894
2006-02-03,0.0817092480316933
2006-02-04,0.081970684325725
2006-02-05,0.0813432386216958
2006-02-06,0.0799454838471629
2006-02-07,0.0716059272973888
2006-02-08,0.0715824074587967
2006-02-09,0.0767243900874396
2006-02-10,0.0749243083614584
2006-02-11,0.0795575938559435
2006-02-12,0.111232441474545
2006-02-13,0.141642964684082
2006-02-14,0.182147816464569
2006-02-15,0.0833525799148253
2006-02-16,0.0848736647058106
2006-02-17,0.188443093057225
2006-02-18,0.101223054236358
2006-02-19,0.103593511999656
2006-02-20,0.111510269206229
2006-02-21,0.114842429677145
2006-02-22,0.116702047340219
2006-02-23,0.121022921738737
2006-02-24,0.135150590864145
2006-02-25,0.186661992386995
2006-02-26,0.267919372806803
2006-02-27,0.310542332417173
2006-02-28,0.441692067427303
2006-03-01,0.342570417701456
2006-03-02,0.316423796279213
2006-03-03,0.30579624845727
2006-03-04,0.369238732311213
2006-03-05,0.315931618456726
2006-03-06,0.321296368883594
2006-03-07,0.327086734949105
2006-03-08,0.305698597076589
2006-03-09,0.289281654490767
2006-03-10,0.276650746152657
2006-03-11,0.263036094724293
2006-03-12,0.256490842996165
2006-03-13,0.237995941299699
2006-03-14,0.230033570450534
2006-03-15,0.260658463874117
2006-03-16,0.318581969245627
2006-03-17,0.331823158609506
2006-03-18,0.317706661218448
2006-03-19,0.39664134827546
2006-03-20,0.487338491268328
2006-03-21,0.597430773546276
2006-03-22,0.604533303345121
2006-03-23,0.670589679722682
2006-03-24,0.726657976262005
2006-03-25,0.823061435842387
2006-03-26,0.994248642795316
2006-03-27,0.828895728569894
2006-03-28,0.796073935418126
2006-03-29,0.757336351479579
2006-03-30,0.715224757190242
2006-03-31,0.684729083763377
2006-04-01,0.688734499897028
2006-04-02,0.653269402742206
2006-04-03,0.604209901385799
2006-04-04,0.596782570922677
2006-04-05,0.547056976018832
2006-04-06,0.513088139492934
2006-04-07,0.503709098221722
2006-04-08,0.480786500828678
2006-04-09,0.454289623827774
