Date,flw
1950-01-01,0.02900135911946107
1950-01-02,0.28547273673679213
1950-01-03,0.1713480164203118
1950-01-04,0.02790579021645018
1950-01-05,0.042268982668397743
1950-01-06,0.06442636651772554
1950-01-07,0.21130275096003115
1950-01-08,0.8572598314308034
1950-01-09,0.21903979455489364
1950-01-10,0.498742589387904
1950-01-11,0.8147501226237426
1950-01-12,0.10084464696012073
1950-01-13,0.25462121245533026
1950-01-14,0.285750818062505
1950-01-15,0.20902905626156926
1950-01-16,1.677428636482702
1950-01-17,2.9897284198087064
1950-01-18,0.6637489972496349
1950-01-19,0.5337685671794504
1950-01-20,0.3077970036821703
1950-01-21,0.1996290245741116
1950-01-22,0.29749582528779905
1950-01-23,0.5577931291703008
1950-01-24,0.08000319591079516
1950-01-25,0.05594673038090795
1950-01-26,0.05191714804479285
1950-01-27,0.82366568653068
1950-01-28,0.7312449115599099
1950-01-29,0.10960902826280494
1950-01-30,0.11786700015514955
1950-01-31,0.1266669154862134
1950-02-01,0.10261226106329763
1950-02-02,0.10509894377430191
1950-02-03,0.6139159900325425
1950-02-04,2.864757494024418
1950-02-05,2.2706144528450114
1950-02-06,1.8593026004603939
1950-02-07,1.010782647709862
1950-02-08,1.068040696917327
1950-02-09,1.0836514788249174
1950-02-10,1.2113050440027076
1950-02-11,1.0082669597704128
1950-02-12,0.9485253939138715
1950-02-13,0.8973482922513383
1950-02-14,0.8406505955687258
1950-02-15,0.7801008160524405
1950-02-16,0.7196287631348259
1950-02-17,0.6638039787963783
1950-02-18,0.6133065976879205
1950-02-19,0.5635755785022227
1950-02-20,0.5152225519230383
1950-02-21,0.4730825656861152
1950-02-22,0.43586584970236675
1950-02-23,0.4001241453995813
1950-02-24,0.3668378656184897
1950-02-25,0.3353271238691931
1950-02-26,0.3045631891638445
1950-02-27,0.2744332574592553
1950-02-28,0.2489549898851418
1950-03-01,0.2019852804798039
1950-03-02,0.18370683312869604
1950-03-03,0.16770141594271482
1950-03-04,0.15305275949290512
1950-03-05,0.140294721784031
1950-03-06,0.12971892563897938
1950-03-07,0.11867871083663181
1950-03-08,0.11058046935236553
1950-03-09,0.10304197998045342
1950-03-10,0.13368897702429525
1950-03-11,0.11688773299291838
1950-03-12,0.09840897174427428
1950-03-13,0.08706867408495265
1950-03-14,0.08158014192334205
1950-03-15,0.07588038923026305
1950-03-16,0.1621395176326647
1950-03-17,0.08184352672914802
1950-03-18,0.18593882793034425
1950-03-19,0.4867048835584801
1950-03-20,0.07118128037482571
1950-03-21,0.24460309289678206
