Date,flw
1950-01-01,0.010312130669536032
1950-01-02,0.010262491822467499
1950-01-03,0.004491304422102513
1950-01-04,0.004490389654177993
1950-01-05,0.004489477233620317
1950-01-06,0.006053308430184588
1950-01-07,0.00604374988386383
1950-01-08,0.00482096031205478
1950-01-09,0.004485864604357309
1950-01-10,0.004484979872117089
1950-01-11,0.004484101955199439
1950-01-12,0.004483229948203542
1950-01-13,0.0044823629286134875
1950-01-14,0.004481500367565628
1950-01-15,0.004480642283031137
1950-01-16,0.004479787648946176
1950-01-17,0.006948994121712489
1950-01-18,0.004497338086009929
1950-01-19,0.004739730829399803
1950-01-20,0.006879735689744616
1950-01-21,0.008189466748683236
1950-01-22,0.0116714933203567
1950-01-23,0.018236211982798026
1950-01-24,0.004483042680872088
1950-01-25,0.004489883295568234
1950-01-26,0.00449444076267073
1950-01-27,0.004497680149477808
1950-01-28,0.004500107743570598
1950-01-29,0.004501989580430606
1950-01-30,0.004503479964128636
1950-01-31,0.0045046765889413636
1950-02-01,0.003877121258115239
1950-02-02,0.0038777965163207355
1950-02-03,0.0038783426581852016
1950-02-04,0.02458345417240066
1950-02-05,0.017591434873171982
1950-02-06,0.017045679246520194
1950-02-07,0.003924898802898894
1950-02-08,0.003936446525663945
1950-02-09,0.00394305202494467
1950-02-10,0.003947443737565126
1950-02-11,0.003950619667295336
1950-02-12,0.003953033089909066
1950-02-13,0.003954925748852677
1950-02-14,0.006086665880636939
1950-02-15,0.02093193802575488
1950-02-16,0.030003104194339898
1950-02-17,0.02617682041244153
1950-02-18,0.05324913135210199
1950-02-19,0.060206976725208076
1950-02-20,0.04308946713846417
1950-02-21,0.039232801563616
1950-02-22,0.04560244336651357
1950-02-23,0.06696068913590565
1950-02-24,0.08953876663258961
1950-02-25,0.12058768855848251
1950-02-26,0.18994525024301048
1950-02-27,0.15679854358784726
1950-02-28,0.1237150870956105
1950-03-01,0.11932788295706619
1950-03-02,0.13249478070682022
1950-03-03,0.14055454063441936
1950-03-04,0.06685471490714984
1950-03-05,0.053559005951148174
1950-03-06,0.023240169741625624
1950-03-07,0.024077036589023455
1950-03-08,0.024841616723807195
1950-03-09,0.024959326748668544
1950-03-10,0.023478440335100447
1950-03-11,0.023638396578779527
1950-03-12,0.02291748033719989
1950-03-13,0.022825767978558162
1950-03-14,0.02845663364224482
1950-03-15,0.04086389650396958
1950-03-16,0.028919822597098375
1950-03-17,0.06647376034237085
1950-03-18,0.038366686900449816
1950-03-19,0.17769673573741016
1950-03-20,0.0388261165305267
1950-03-21,0.06558542868931451
1950-03-22,0.090616654162427
1950-03-23,0.08210451434538935
1950-03-24,0.10155010456525398
1950-03-25,0.06513244535342703
1950-03-26,0.06739231237078437
1950-03-27,0.06592962448507135
1950-03-28,0.06679015112167533
1950-03-29,0.12227478898885796
1950-03-30,0.24270978866926612
1950-03-31,0.34697532838532474
1950-04-01,0.35373739465110826
1950-04-02,0.38639887786536525
1950-04-03,0.2951255977235761
