"Date","flow"
2006-01-01,0.0216199663976301
2006-01-02,0.0216905866198069
2006-01-03,0.0249295894092294
2006-01-04,0.0438669318079458
2006-01-05,0.0764518851620347
2006-01-06,0.621748707012797
2006-01-07,0.979406590230135
2006-01-08,0.175726487548802
2006-01-09,0.0678342096935513
2006-01-10,0.137552220307979
2006-01-11,0.296777112753343
2006-01-12,0.433576821820021
2006-01-13,0.724029518404777
2006-01-14,0.862338299803227
2006-01-15,0.499413211952598
2006-01-16,0.0425908640331952
2006-01-17,0.0433432812632927
2006-01-18,0.0981924591307058
2006-01-19,0.0532993944622864
2006-01-20,0.0457493028158839
2006-01-21,0.0377306970931631
2006-01-22,0.064853277718982
2006-01-23,0.0371403367164767
2006-01-24,0.0632534208127824
2006-01-25,0.120761127619572
2006-01-26,0.0748128793981207
2006-01-27,0.499111386302523
2006-01-28,1.5590080373318
2006-01-29,0.2373673547227
2006-01-30,0.0622806446100866
2006-01-31,0.23891246232258
2006-02-01,0.311258313245591
2006-02-02,0.0621111897511196
2006-02-03,0.0350122487283188
2006-02-04,0.030768862748438
2006-02-05,0.136010987018369
2006-02-06,0.102029660131431
2006-02-07,0.0578080986334205
2006-02-08,0.124000570372385
2006-02-09,0.166124303122913
2006-02-10,0.0947951116883286
2006-02-11,0.0503587899980162
2006-02-12,0.0268765679992806
2006-02-13,0.0303474799966876
2006-02-14,0.0303011449878885
2006-02-15,0.0340890260840586
2006-02-16,0.75944770294459
2006-02-17,1.65142263473103
2006-02-18,0.780460767161449
2006-02-19,1.20100610619122
2006-02-20,0.74048104791629
2006-02-21,0.779693688297546
2006-02-22,0.328438297979169
2006-02-23,0.350570438419412
2006-02-24,0.466484214036569
2006-02-25,0.489187354397116
2006-02-26,0.454649547199104
2006-02-27,0.476286896605108
2006-02-28,0.467980665843748
2006-03-01,0.32412428644995
2006-03-02,0.261075070551239
2006-03-03,0.262924768282944
2006-03-04,0.261176570472896
2006-03-05,0.268172456545225
2006-03-06,0.31228056192145
