"Date","flow"
2006-01-01,0.0135678687201568
2006-01-02,0.0110392934959422
2006-01-03,0.0110546804615835
2006-01-04,0.0210138432040459
2006-01-05,0.0885957249086202
2006-01-06,0.105488213732178
2006-01-07,0.0618189987788982
2006-01-08,0.111761047125064
2006-01-09,0.641157597878898
2006-01-10,0.940264214021675
2006-01-11,0.845712772079302
2006-01-12,0.330975732507411
2006-01-13,0.229798573013968
2006-01-14,0.23729378873317
2006-01-15,0.70082778425269
2006-01-16,1.61003627048718
2006-01-17,2.15614753629433
2006-01-18,0.982606761473403
2006-01-19,0.763581822838928
2006-01-20,0.759964117910171
2006-01-21,0.747410861124779
2006-01-22,0.805690499455262
2006-01-23,0.710383643871394
2006-01-24,0.694342460409224
2006-01-25,0.637933262549037
2006-01-26,0.579709331637012
2006-01-27,0.536679014346788
2006-01-28,0.488789202725847
2006-01-29,0.449455023829969
2006-01-30,0.416161248871512
2006-01-31,0.387571819075693
2006-02-01,0.290313260498134
2006-02-02,0.273202338177717
2006-02-03,0.255545681377713
2006-02-04,0.243779495060666
2006-02-05,0.238451905466866
2006-02-06,0.252457211788584
2006-02-07,0.246436427264492
2006-02-08,0.24177250562777
2006-02-09,0.241640202692793
2006-02-10,0.210245809825475
2006-02-11,0.379044689160957
2006-02-12,0.523098439126701
2006-02-13,0.536085756879587
2006-02-14,0.533292298568168
2006-02-15,0.49460864239759
2006-02-16,0.436359744343631
2006-02-17,0.440698451447323
2006-02-18,0.429251997680758
2006-02-19,0.411234624176971
2006-02-20,0.46722258835087
2006-02-21,0.51390058512696
2006-02-22,0.553877872242171
2006-02-23,0.45701611510388
2006-02-24,0.451622054330924
2006-02-25,0.486553813348167
2006-02-26,0.706891829004079
2006-02-27,0.78210724632634
2006-02-28,0.784336461960899
2006-03-01,1.7052825462352
2006-03-02,1.0848090442108
2006-03-03,1.08281039718437
2006-03-04,1.02379852928687
2006-03-05,1.07824780316008
2006-03-06,1.07509878199681
2006-03-07,0.843663127785443
2006-03-08,1.20011837797628
2006-03-09,1.0254362275806
2006-03-10,0.793738696600773
2006-03-11,0.789729136551997
2006-03-12,0.772903679214375
2006-03-13,0.74109855589045
2006-03-14,0.746742650082145
2006-03-15,0.746737460719918
2006-03-16,0.795092809141569
2006-03-17,0.871013805527653
2006-03-18,0.879819578657634
2006-03-19,0.981109634975568
2006-03-20,0.980186886753443
2006-03-21,1.00673565678496
2006-03-22,0.884320166637565
2006-03-23,0.993669611479531
2006-03-24,1.01750086493095
2006-03-25,0.833759954413347
2006-03-26,0.732432389873024
2006-03-27,0.599302506975416
2006-03-28,0.622581929533451
2006-03-29,0.66995620122055
2006-03-30,0.766739460050933
2006-03-31,1.06548057206705
2006-04-01,1.29138931074305
2006-04-02,1.4244303942669
2006-04-03,1.38951758922924
2006-04-04,1.26646102068304
2006-04-05,1.44327492215631
2006-04-06,1.3564217164711
2006-04-07,0.97380440155084
2006-04-08,0.809586363619295
2006-04-09,0.801503478428779
2006-04-10,0.663414248895785
2006-04-11,0.672685433657901
2006-04-12,0.623451544458066
2006-04-13,0.665438830477757
2006-04-14,0.599625835980919
2006-04-15,0.577748421910638
2006-04-16,0.563450991932129
2006-04-17,0.569027337132068
2006-04-18,0.520276280534486
2006-04-19,0.516257215037832
2006-04-20,0.479239340015877
2006-04-21,0.445469885179344
2006-04-22,0.487372151231201
2006-04-23,0.545365695081652
2006-04-24,0.596751684824279
2006-04-25,0.53427529905315
2006-04-26,0.567897967011874
2006-04-27,0.551690038467865
2006-04-28,0.521385369512366
2006-04-29,0.5544165104364
2006-04-30,0.639492614766662
2006-05-01,0.752625519725878
2006-05-02,0.763045089426268
2006-05-03,0.787199956584654
2006-05-04,1.00456532833751
2006-05-05,0.964749446780924
2006-05-06,0.838135427647984
2006-05-07,0.673139878511136
2006-05-08,0.638330714816079
2006-05-09,0.59965476621178
2006-05-10,0.636561592626103
2006-05-11,0.841531435903599
2006-05-12,1.12531444968485
2006-05-13,1.27095352514747
2006-05-14,1.51373956794172
2006-05-15,1.5316882581009
2006-05-16,1.540437301693
2006-05-17,1.24043667208829
2006-05-18,1.04452051136347
2006-05-19,0.569585121193715
2006-05-20,0.595695556194554
2006-05-21,0.575006961896673
2006-05-22,0.590257851365933
2006-05-23,0.450798746077087
2006-05-24,0.487517639587947
