date,flw
2015-01-01,0.000650728441443489
2015-01-02,0.00063098032063524
2015-01-03,0.001306726321973232
2015-01-04,0.0345839781709135
2015-01-05,0.07696942839886857
2015-01-06,0.055970350372337996
2015-01-07,0.06533062414920311
2015-01-08,0.02273328467991898
2015-01-09,0.006392683921405665
2015-01-10,0.012215018490642335
2015-01-11,0.008369380038323307
2015-01-12,0.006904725711080828
2015-01-13,0.00690993963712193
2015-01-14,0.011858459892928662
2015-01-15,0.0067895455436091535
2015-01-16,0.006858117736625166
2015-01-17,0.010274037967751112
2015-01-18,0.006959349410472654
2015-01-19,0.03858529918760242
2015-01-20,0.05545028948376465
2015-01-21,0.01702816036011541
2015-01-22,0.0519494149954319
2015-01-23,0.010844891360935874
2015-01-24,0.010677869145745965
2015-01-25,0.011049769241097957
2015-01-26,0.018385617914668646
2015-01-27,0.011310695977619448
2015-01-28,0.03441604364328099
2015-01-29,0.011634525732276503
2015-01-30,0.012120371052901872
2015-01-31,0.011905719266390256
2015-02-01,0.01173892862484091
2015-02-02,0.012259360856945808
2015-02-03,0.013225733146729982
2015-02-04,0.012268419865866735
2015-02-05,0.012150546689708528
2015-02-06,0.022219474611047396
2015-02-07,0.028525364745797904
2015-02-08,0.01640052938540344
2015-02-09,0.012986633991153526
2015-02-10,0.013377879268182485
2015-02-11,0.013156961240762008
2015-02-12,0.020431697343982088
2015-02-13,0.013555297975894973
2015-02-14,0.013378347210959984
2015-02-15,0.013529320647084161
2015-02-16,0.01357881486875286
2015-02-17,0.01412866206087485
2015-02-18,0.014738956466339933
2015-02-19,0.014419488643364183
2015-02-20,0.013540372515021272
2015-02-21,0.01388415056453189
2015-02-22,0.014789835254436156
2015-02-23,0.015437172935715523
2015-02-24,0.02294290351157753
2015-02-25,0.014360987509811294
2015-02-26,0.045648499413848874
2015-02-27,0.019702199071481203
2015-02-28,0.015907702832435797
2015-03-01,0.015810536246231615
2015-03-02,0.0326613500766435
2015-03-03,0.062170791209291414
2015-03-04,0.02776699488193297
2015-03-05,0.02299392681443489
2015-03-06,0.0218822737252031
2015-03-07,0.020913203799725357
2015-03-08,0.02104630256164251
2015-03-09,0.0201801366949015
2015-03-10,0.019058222888687956
2015-03-11,0.01895545315950616
2015-03-12,0.018760289654280886
2015-03-13,0.01884993419281051
2015-03-14,0.02018259062728337
2015-03-15,0.028228754772779478
2015-03-16,0.01720817219178218
2015-03-17,0.02010678961431461
2015-03-18,0.017085339849750483
2015-03-19,0.016620256443938646
2015-03-20,0.016226973503711724
2015-03-21,0.01635207396469128
2015-03-22,0.015195196972789121
2015-03-23,0.014728253029027565
2015-03-24,0.01494387646955588
2015-03-25,0.016351950373858327
2015-03-26,0.027762147528950062
2015-03-27,0.014503782080578054
2015-03-28,0.01577768134643376
2015-03-29,0.01696235582638057
2015-03-30,0.017607993503270164
2015-03-31,0.018101938738778398
2015-04-01,0.018082696178817304
2015-04-02,0.02285888219302843
2015-04-03,0.018015050455650827
2015-04-04,0.017201636751974756
