"Date","flow"
2006-01-01,0.00176925550532064
2006-01-02,0.0233886969759198
2006-01-03,0.0938988766272686
2006-01-04,0.137315552047809
2006-01-05,0.00138404271245002
2006-01-06,0.0339441349011361
2006-01-07,0.082275659952842
2006-01-08,0.00264433190752258
2006-01-09,0.0569737405891406
2006-01-10,0.158076036089905
2006-01-11,0.0272260973840242
2006-01-12,0.00265655929442252
2006-01-13,0.00996947861020165
2006-01-14,0.0349397174854111
2006-01-15,0.00464041380191069
2006-01-16,0.00543876162984169
2006-01-17,0.00582675966171109
2006-01-18,0.00602176289363573
2006-01-19,0.00609855680272447
2006-01-20,0.00611875679954715
2006-01-21,0.00608239673119575
2006-01-22,0.00601573424407122
2006-01-23,0.0058993915827575
2006-01-24,0.00570812184609429
2006-01-25,0.0163106197674139
2006-01-26,0.0434187970276053
2006-01-27,0.131220902646004
2006-01-28,0.190441955764063
2006-01-29,0.166417850067428
2006-01-30,0.261606629087436
2006-01-31,0.33778558141844
2006-02-01,0.138163266277412
2006-02-02,0.143398858724392
2006-02-03,0.132766836413098
2006-02-04,0.124642905648968
2006-02-05,0.116383695702178
2006-02-06,0.108566853830889
2006-02-07,0.100061793351107
2006-02-08,0.0907458556099473
2006-02-09,0.0819415807682157
2006-02-10,0.0957834465906905
2006-02-11,0.0745368849537131
2006-02-12,0.0706131684724392
2006-02-13,0.0653171765011438
2006-02-14,0.0613567276521585
2006-02-15,0.057942260608963
2006-02-16,0.0544669497038894
2006-02-17,0.0724566547318235
2006-02-18,0.10619355926379
2006-02-19,0.0883531778893802
2006-02-20,0.0766382372279808
2006-02-21,0.0774888708694471
2006-02-22,0.0755682339561927
2006-02-23,0.0727401949226815
2006-02-24,0.120668518036651
2006-02-25,0.159851296085981
2006-02-26,0.163988332367084
2006-02-27,0.204679556285182
2006-02-28,0.50611545477642
2006-03-01,0.472354679213203
2006-03-02,0.196020095050911
2006-03-03,0.191765418159364
2006-03-04,0.179361507261506
2006-03-05,0.158117423506019
2006-03-06,0.141889632737616
2006-03-07,0.138630722038089
2006-03-08,0.138656303828663
2006-03-09,0.138998481901819
2006-03-10,0.139578844441154
2006-03-11,0.132730491210845
2006-03-12,0.123551412536075
2006-03-13,0.113445306087695
2006-03-14,0.103195428591101
2006-03-15,0.0931932567402624
2006-03-16,0.086628320743356
2006-03-17,0.0795841018734136
2006-03-18,0.0725811979865582
2006-03-19,0.0756358902765136
2006-03-20,0.101033642992591
2006-03-21,0.100565550910799
2006-03-22,0.112602475984006
2006-03-23,0.118606481718897
2006-03-24,0.111551127671435
2006-03-25,0.106636771460372
2006-03-26,0.102582773760355
2006-03-27,0.100917819569485
2006-03-28,0.0924591174416533
2006-03-29,0.0837175454821067
2006-03-30,0.0759224202696853
2006-03-31,0.0716942195138442
2006-04-01,0.108520525098957
2006-04-02,0.0876516500321741
2006-04-03,0.0931029515009534
2006-04-04,0.085097401114172
2006-04-05,0.0806141843055561
2006-04-06,0.0758854163333233
2006-04-07,0.070002224482167
2006-04-08,0.0639276151954371
2006-04-09,0.0586060484389467
2006-04-10,0.0551110605772291
2006-04-11,0.0497594232300116
2006-04-12,0.0456623563986422
2006-04-13,0.0415795453013455
2006-04-14,0.0377746891084768
2006-04-15,0.034160125779815
2006-04-16,0.0306169879242105
2006-04-17,0.0274577810391331
2006-04-18,0.0246119810627186
2006-04-19,0.0217236929606377
2006-04-20,0.0188816521622248
2006-04-21,0.0164161524287373
2006-04-22,0.0142527301537487
2006-04-23,0.0124904359617051
2006-04-24,0.0111192915531667
2006-04-25,0.0100977981199512
2006-04-26,0.0116660898651882
2006-04-27,0.00999035524014947
2006-04-28,0.00853678651532936
2006-04-29,0.00795116261416232
2006-04-30,0.00731536426588845
2006-05-01,0.0108143025867525
2006-05-02,0.00667373109462479
2006-05-03,0.00619007866273051
2006-05-04,0.00612845395643456
2006-05-05,0.00542942092559204
2006-05-06,0.0116216898154101
2006-05-07,0.00567165330542406
2006-05-08,0.00479275689743359
2006-05-09,0.00660142897855953
2006-05-10,0.00894594278090641
2006-05-11,0.0241320990514118
2006-05-12,0.0201428912623945
2006-05-13,0.0172226002764629
2006-05-14,0.0185312024382158
2006-05-15,0.013655779337231
2006-05-16,0.0106519225904829
