Date,flw
2006-01-01,0.00570756606387218
2006-01-02,0.010776630227370508
2006-01-03,0.010791576291303132
2006-01-04,0.007621970739214297
2006-01-05,0.009460881793517213
2006-01-06,0.0056328343831234294
2006-01-07,0.004648286971131967
2006-01-08,0.005371246118617906
2006-01-09,0.011796557040055037
2006-01-10,0.007393894576005451
2006-01-11,0.00808233973659388
2006-01-12,0.00970116395545823
2006-01-13,0.00704411747355964
2006-01-14,0.025568008293137705
2006-01-15,0.013129436916987754
2006-01-16,0.013224326527118134
2006-01-17,0.01211879435725109
2006-01-18,0.0071496724317838675
2006-01-19,0.029824171286320714
2006-01-20,0.011950280227160642
2006-01-21,0.009356091155995653
2006-01-22,0.005058059889483055
2006-01-23,0.0041505419633378745
2006-01-24,0.004110479629785271
2006-01-25,0.004770905846845983
2006-01-26,0.006561008597411402
2006-01-27,0.005805915102385868
2006-01-28,0.019860557859663033
2006-01-29,0.011536337781678816
2006-01-30,0.017878482688505958
2006-01-31,0.047424909230011386
2006-02-01,0.012888224440001223
2006-02-02,0.007003239013871716
2006-02-03,0.008773830873325126
2006-02-04,0.014550522450033196
2006-02-05,0.025568021079364234
2006-02-06,0.016298764046585947
2006-02-07,0.021684714227007434
2006-02-08,0.012539164806638955
2006-02-09,0.00998789807527563
2006-02-10,0.06596598333479868
2006-02-11,0.15355178953148507
2006-02-12,0.029747601723291377
2006-02-13,0.007454058861688512
2006-02-14,0.00946774024551216
2006-02-15,0.06824233518297725
2006-02-16,0.05380888891859551
2006-02-17,0.02585319432969848
2006-02-18,0.012009736015652564
2006-02-19,0.01118201681660593
2006-02-20,0.010481823290409293
2006-02-21,0.008489723587716934
2006-02-22,0.009320454903334897
2006-02-23,0.009897124967898827
2006-02-24,0.02591854669869518
2006-02-25,0.01651977380981831
2006-02-26,0.01113212903229216
2006-02-27,0.00527148413630337
2006-02-28,0.006094023126101655
2006-03-01,0.06503934209260594
2006-03-02,0.018285953956555048
2006-03-03,0.0058565691364416686
2006-03-04,0.012777331858915886
2006-03-05,0.02091700015351514
2006-03-06,0.034947146082045404
2006-03-07,0.14701574842592546
2006-03-08,0.04427988048702011
2006-03-09,0.014452119041834332
2006-03-10,0.007650613663593551
2006-03-11,0.008617967270098332
2006-03-12,0.005897422612356028
2006-03-13,0.007396606750914977
2006-03-14,0.007001837683512026
2006-03-15,0.00676233872895247
2006-03-16,0.007900335629932921
2006-03-17,0.024884331869391294
2006-03-18,0.052284743826622
2006-03-19,0.05072701755986597
2006-03-20,0.16077593001699678
2006-03-21,0.032299752608832444
2006-03-22,0.051498637274489015
2006-03-23,0.049416585866063255
2006-03-24,0.027134166990648644
2006-03-25,0.03277247218602995
2006-03-26,0.0761708626651199
2006-03-27,0.08159087306959734
2006-03-28,0.0758869417727756
2006-03-29,0.10871640421227849
2006-03-30,0.08300460167525982
2006-03-31,0.06100540461521709
2006-04-01,0.04613102345704738
2006-04-02,0.03935334254882625
2006-04-03,0.023652869502581858
2006-04-04,0.01697513248894087
2006-04-05,0.01906247779509684
2006-04-06,0.023506102958684747
2006-04-07,0.027917411134270497
2006-04-08,0.0182065552981717
2006-04-09,0.024341919649597615
2006-04-10,0.036362429777700205
2006-04-11,0.05299550348505541
2006-04-12,0.04653169606975917
2006-04-13,0.027499107338751515
2006-04-14,0.03899054049935025
2006-04-15,0.0920401769545917
2006-04-16,0.03318228183142265
2006-04-17,0.03954326127868757
2006-04-18,0.04258764300721447
2006-04-19,0.040046834686353554
2006-04-20,0.03670550840652275
2006-04-21,0.03808059049602149
2006-04-22,0.03415709747004846
2006-04-23,0.032726259342295526
2006-04-24,0.03072944465489013
2006-04-25,0.02929298078657589
2006-04-26,0.02756512381157395
2006-04-27,0.025100772548208222
2006-04-28,0.02264153556340138
2006-04-29,0.020658782414734674
2006-04-30,0.0418719210284086
2006-05-01,0.021196238700270556
2006-05-02,0.0631512464038977
2006-05-03,0.024245968501726906
2006-05-04,0.03716395374259276
2006-05-05,0.12240725084154692
2006-05-06,0.025788382167367212
2006-05-07,0.021736925779564254
2006-05-08,0.021512163373614116
2006-05-09,0.020682251944373464
2006-05-10,0.019536874575384007
2006-05-11,0.018710893411198245
2006-05-12,0.018478306708770008
2006-05-13,0.01826880375190061
2006-05-14,0.017915818911882306
2006-05-15,0.017416738596079066
2006-05-16,0.018346927161859976
2006-05-17,0.01619179320630514
2006-05-18,0.014568536468295623
2006-05-19,0.01941923016672094
2006-05-20,0.013588935342539474
2006-05-21,0.012264150176652527
2006-05-22,0.011058149648522449
2006-05-23,0.010003938306171148
2006-05-24,0.008943242738481419
2006-05-25,0.008043671424658878
2006-05-26,0.007518276872653865
2006-05-27,0.007406749072416966
2006-05-28,0.0073613610190188345
2006-05-29,0.006417464546358893
2006-05-30,0.005952126789454001
2006-05-31,0.005608163402835889
2006-06-01,0.0077428168549509725
2006-06-02,0.00751837103601364
2006-06-03,0.007377161342792616
2006-06-04,0.007287447985894565
2006-06-05,0.007326030329172822
2006-06-06,0.007593458486299154
2006-06-07,0.007066736973925327
2006-06-08,0.0069775438777296825
2006-06-09,0.006888467961670092
2006-06-10,0.006793984298029822
2006-06-11,0.006683475587927426
2006-06-12,0.006559472738286721
2006-06-13,0.006431630251228404
2006-06-14,0.006304924664133593
2006-06-15,0.006179374985943742
2006-06-16,0.0060579810441418
2006-06-17,0.005948829071923655
2006-06-18,0.0058409764507379065
2006-06-19,0.00572109339100932
2006-06-20,0.005596202187752956
2006-06-21,0.005466985306471466
2006-06-22,0.005329628726690014
2006-06-23,0.005186866410730464
2006-06-24,0.005040319479025718
2006-06-25,0.0048927100104966354
2006-06-26,0.004753812055079454
2006-06-27,0.004626330033480984
2006-06-28,0.004506977332720607
2006-06-29,0.004391210910790152
2006-06-30,0.0042786974130355785
2006-07-01,0.008766243972602093
2006-07-02,0.008529717033944522
2006-07-03,0.00830951215571153
2006-07-04,0.008109869782984851
2006-07-05,0.007919364147221448
2006-07-06,0.007739840860075074
2006-07-07,0.007575685471865924
2006-07-08,0.007426307423158099
2006-07-09,0.007301756732353158
2006-07-10,0.007196246187339526
2006-07-11,0.007098855791831695
2006-07-12,0.0070074699007284524
2006-07-13,0.0069187651559335095
2006-07-14,0.0068339457844342364
2006-07-15,0.006752191315968793
2006-07-16,0.00667502495972839
2006-07-17,0.006605480606295998
2006-07-18,0.014019284787322983
2006-07-19,0.007296983915630121
2006-07-20,0.006455103042495436
2006-07-21,0.006413725797583021
2006-07-22,0.006377108261688842
2006-07-23,0.0063420312782361
2006-07-24,0.006309320661558904
2006-07-25,0.006282236525866609
2006-07-26,0.0062615169488184665
2006-07-27,0.006244543054909106
2006-07-28,0.006340085198286452
2006-07-29,0.0062185727361782454
2006-07-30,0.006207525528880866
2006-07-31,0.006197931367471322
2006-08-01,0.014867086981681496
2006-08-02,0.006395247809608945
2006-08-03,0.006389732210576371
2006-08-04,0.006385096407229727
2006-08-05,0.00638107825232921
2006-08-06,0.006377508838365337
2006-08-07,0.006374215942263534
2006-08-08,0.006371049176352859
2006-08-09,0.00636785030331432
2006-08-10,0.006365095139386733
2006-08-11,0.0063630255753116035
2006-08-12,0.00636115207700518
2006-08-13,0.00635932753972291
2006-08-14,0.006357509356140455
2006-08-15,0.00635569458603987
2006-08-16,0.006353897483087315
2006-08-17,0.006352111194480141
2006-08-18,0.006350323896787962
2006-08-19,0.006348549539047554
2006-08-20,0.006346782567211309
2006-08-21,0.006345008919366288
2006-08-22,0.006343299568734187
